"","name","fips","realPersonalIncome","state","county","cbsa","rpp.in.100.dollars"
"1180","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21099,NA,116.0092807
"1181","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21125,30940,116.0092807
"1182","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21213,NA,116.0092807
"1183","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21197,NA,116.0092807
"1184","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21199,43700,116.0092807
"1185","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21169,23980,116.0092807
"1186","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21167,NA,116.0092807
"1187","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21095,NA,116.0092807
"1188","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21205,NA,116.0092807
"1189","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21045,NA,116.0092807
"1190","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21179,12680,116.0092807
"1191","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21097,NA,116.0092807
"1192","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21041,NA,116.0092807
"1193","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21053,NA,116.0092807
"1194","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21141,NA,116.0092807
"1195","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21139,37140,116.0092807
"1196","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21083,32460,116.0092807
"1197","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21195,NA,116.0092807
"1198","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21005,23180,116.0092807
"1199","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21143,NA,116.0092807
"1200","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21201,NA,116.0092807
"1201","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21231,NA,116.0092807
"1202","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21065,NA,116.0092807
"1203","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21207,NA,116.0092807
"1204","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21043,NA,116.0092807
"1205","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21177,NA,116.0092807
"1206","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21155,NA,116.0092807
"1207","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21025,NA,116.0092807
"1208","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21165,34460,116.0092807
"1209","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21115,NA,116.0092807
"1210","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21137,19220,116.0092807
"1211","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21193,NA,116.0092807
"1212","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21007,37140,116.0092807
"1213","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21085,NA,116.0092807
"1214","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21009,23980,116.0092807
"1215","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21119,NA,116.0092807
"1216","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21203,40080,116.0092807
"1217","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21153,NA,116.0092807
"1218","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21219,NA,116.0092807
"1219","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21001,NA,116.0092807
"1220","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21079,NA,116.0092807
"1221","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21157,NA,116.0092807
"1222","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21057,NA,116.0092807
"1223","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21035,34660,116.0092807
"1224","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21217,15820,116.0092807
"1225","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21135,NA,116.0092807
"1226","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21011,34460,116.0092807
"1227","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21161,32500,116.0092807
"1228","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21147,NA,116.0092807
"1229","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21063,NA,116.0092807
"1230","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21105,NA,116.0092807
"1231","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21087,NA,116.0092807
"1232","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21027,NA,116.0092807
"1233","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21069,NA,116.0092807
"1234","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21187,NA,116.0092807
"1235","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21039,NA,116.0092807
"1236","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21189,NA,116.0092807
"1237","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21159,NA,116.0092807
"1238","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21109,NA,116.0092807
"1239","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21075,46460,116.0092807
"1240","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21121,30940,116.0092807
"1241","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21033,NA,116.0092807
"1242","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21235,30940,116.0092807
"1243","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21071,NA,116.0092807
"1244","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21073,23180,116.0092807
"1245","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21133,NA,116.0092807
"1246","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21233,NA,116.0092807
"1247","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21183,NA,116.0092807
"1248","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21237,NA,116.0092807
"1249","Killeen-Temple, TX","28660",38766,48,48099,28660,108.1081081
"1250","Killeen-Temple, TX","28660",38766,48,48281,28660,108.1081081
"1251","Killeen-Temple, TX","28660",38766,48,48027,28660,108.1081081
"1252","Kingsport-Bristol-Bristol, TN-VA","28700",38199,51,51169,28700,114.8105626
"1253","Kingsport-Bristol-Bristol, TN-VA","28700",38199,51,51520,28700,114.8105626
"1254","Kingsport-Bristol-Bristol, TN-VA","28700",38199,47,47073,28700,114.8105626
"1255","Kingsport-Bristol-Bristol, TN-VA","28700",38199,47,47163,28700,114.8105626
"1256","Kingsport-Bristol-Bristol, TN-VA","28700",38199,51,51191,28700,114.8105626
"1257","Kingston, NY","28740",37164,36,36111,28740,97.56097561
"1258","Knoxville, TN","28940",40208,47,47145,28940,110.0110011
"1259","Knoxville, TN","28940",40208,47,47105,28940,110.0110011
"1260","Knoxville, TN","28940",40208,47,47173,28940,110.0110011
"1261","Knoxville, TN","28940",40208,47,47009,28940,110.0110011
"1262","Knoxville, TN","28940",40208,47,47057,28940,110.0110011
"1263","Knoxville, TN","28940",40208,47,47013,28940,110.0110011
"1264","Knoxville, TN","28940",40208,47,47093,28940,110.0110011
"1265","Knoxville, TN","28940",40208,47,47001,28940,110.0110011
"1266","Knoxville, TN","28940",40208,47,47129,28940,110.0110011
"1267","Kokomo, IN","29020",37724,18,18067,29020,113.3786848
"1268","La Crosse-Onalaska, WI-MN","29100",42080,55,55063,29100,107.4113856
"1269","La Crosse-Onalaska, WI-MN","29100",42080,27,27055,29100,107.4113856
"1270","Lafayette-West Lafayette, IN","29200",33558,18,18157,29200,106.0445387
"1271","Lafayette-West Lafayette, IN","29200",33558,18,18007,29200,106.0445387
"1272","Lafayette-West Lafayette, IN","29200",33558,18,18015,29200,106.0445387
"1273","Lafayette, LA","29180",46530,22,22099,29180,112.2334456
"1274","Lafayette, LA","29180",46530,22,22113,29180,112.2334456
"1275","Lafayette, LA","29180",46530,22,22001,29180,112.2334456
"1276","Lafayette, LA","29180",46530,22,22055,29180,112.2334456
"1277","Lafayette, LA","29180",46530,22,22045,29180,112.2334456
"1278","Lake Charles, LA","29340",41346,22,22019,29340,112.1076233
"1279","Lake Charles, LA","29340",41346,22,22023,29340,112.1076233
"1280","Lake Havasu City-Kingman, AZ","29420",27239,4,4015,29420,106.3829787
"1281","Lakeland-Winter Haven, FL","29460",32201,12,12105,29460,106.8376068
"1282","Lancaster, PA","29540",38995,42,42071,29540,101.5228426
"1283","Lansing-East Lansing, MI","29620",35916,26,26065,29620,106.1571125
"1284","Lansing-East Lansing, MI","29620",35916,26,26037,29620,106.1571125
"1285","Lansing-East Lansing, MI","29620",35916,26,26045,29620,106.1571125
"1286","Laredo, TX","29700",29405,48,48479,29700,112.1076233
"1287","Las Cruces, NM","29740",30312,35,35013,29740,108.2251082
"1288","Las Vegas-Henderson-Paradise, NV","29820",36858,32,32003,29820,100.8064516
"1289","Lawrence, KS","29940",35792,20,20045,29940,104.8218029
"1290","Lawton, OK","30020",37723,40,40031,30020,109.2896175
"1291","Lawton, OK","30020",37723,40,40033,30020,109.2896175
"1292","Lebanon, PA","30140",39791,42,42075,30140,105.8201058
"1293","Lewiston-Auburn, ME","30340",35274,23,23001,30340,105.374078
"1294","Lewiston, ID-WA","30300",38603,16,16069,30300,110.1321586
"1295","Lewiston, ID-WA","30300",38603,53,53003,30300,110.1321586
"1296","Lexington-Fayette, KY","30460",42069,21,21067,30460,108.4598698
"1297","Lexington-Fayette, KY","30460",42069,21,21113,30460,108.4598698
"1298","Lexington-Fayette, KY","30460",42069,21,21049,30460,108.4598698
"1299","Lexington-Fayette, KY","30460",42069,21,21239,30460,108.4598698
"1300","Lexington-Fayette, KY","30460",42069,21,21017,30460,108.4598698
"1301","Lexington-Fayette, KY","30460",42069,21,21209,30460,108.4598698
"1302","Lima, OH","30620",37140,39,39003,30620,112.1076233
"1303","Lincoln, NE","30700",42979,31,31109,30700,107.6426265
"1304","Lincoln, NE","30700",42979,31,31159,30700,107.6426265
"1305","Little Rock-North Little Rock-Conway, AR","30780",41512,5,5105,30780,109.8901099
"1306","Little Rock-North Little Rock-Conway, AR","30780",41512,5,5119,30780,109.8901099
"1307","Little Rock-North Little Rock-Conway, AR","30780",41512,5,5085,30780,109.8901099
"1308","Little Rock-North Little Rock-Conway, AR","30780",41512,5,5125,30780,109.8901099
"1309","Little Rock-North Little Rock-Conway, AR","30780",41512,5,5053,30780,109.8901099
"1310","Little Rock-North Little Rock-Conway, AR","30780",41512,5,5045,30780,109.8901099
"1311","Logan, UT-ID","30860",31064,49,49005,30860,110.3752759
"1312","Logan, UT-ID","30860",31064,16,16041,30860,110.3752759
"1313","Longview, TX","30980",43794,48,48183,30980,108.4598698
"1314","Longview, TX","30980",43794,48,48459,30980,108.4598698
"1315","Longview, TX","30980",43794,48,48401,30980,108.4598698
"1316","Longview, WA","31020",37519,53,53015,31020,107.0663812
"1317","Los Angeles-Long Beach-Anaheim, CA","31080",39927,6,6059,31080,84.9617672
"1318","Los Angeles-Long Beach-Anaheim, CA","31080",39927,6,6037,31080,84.9617672
"1319","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22101,34020,119.474313
"1320","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22021,NA,119.474313
"1321","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22053,NA,119.474313
"1322","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22013,NA,119.474313
"1323","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22127,NA,119.474313
"1324","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22067,12820,119.474313
"1325","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22049,NA,119.474313
"1326","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22025,NA,119.474313
"1327","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22097,36660,119.474313
"1328","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22069,35060,119.474313
"1329","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22117,14220,119.474313
"1330","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22035,NA,119.474313
"1331","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22123,NA,119.474313
"1332","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22007,NA,119.474313
"1333","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22041,NA,119.474313
"1334","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22061,40820,119.474313
"1335","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22083,NA,119.474313
"1336","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22027,NA,119.474313
"1337","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22009,NA,119.474313
"1338","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22115,22860,119.474313
"1339","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22003,NA,119.474313
"1340","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22107,NA,119.474313
"1341","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22059,NA,119.474313
"1342","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22039,NA,119.474313
"1343","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22065,NA,119.474313
"1344","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22085,NA,119.474313
"1345","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22029,35020,119.474313
"1346","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22011,19760,119.474313
"1347","Louisiana (Nonmetropolitan Portion)","22999",38010,22,22081,NA,119.474313
"1348","Louisville/Jefferson County, KY-IN","31140",43287,18,18043,31140,109.5290252
"1349","Louisville/Jefferson County, KY-IN","31140",43287,21,21215,31140,109.5290252
"1350","Louisville/Jefferson County, KY-IN","31140",43287,18,18061,31140,109.5290252
"1351","Louisville/Jefferson County, KY-IN","31140",43287,21,21103,31140,109.5290252
"1352","Louisville/Jefferson County, KY-IN","31140",43287,18,18143,31140,109.5290252
"1353","Louisville/Jefferson County, KY-IN","31140",43287,18,18175,31140,109.5290252
"1354","Louisville/Jefferson County, KY-IN","31140",43287,21,21029,31140,109.5290252
"1355","Louisville/Jefferson County, KY-IN","31140",43287,18,18019,31140,109.5290252
"1356","Louisville/Jefferson County, KY-IN","31140",43287,21,21223,31140,109.5290252
"1357","Louisville/Jefferson County, KY-IN","31140",43287,21,21185,31140,109.5290252
"1358","Louisville/Jefferson County, KY-IN","31140",43287,21,21111,31140,109.5290252
"1359","Louisville/Jefferson County, KY-IN","31140",43287,21,21211,31140,109.5290252
"1360","Lubbock, TX","31180",36847,48,48305,31180,107.0663812
"1361","Lubbock, TX","31180",36847,48,48303,31180,107.0663812
"1362","Lubbock, TX","31180",36847,48,48107,31180,107.0663812
"1363","Lynchburg, VA","31340",36756,51,51680,31340,110.4972376
"1364","Lynchburg, VA","31340",36756,51,51019,31340,110.4972376
"1365","Lynchburg, VA","31340",36756,51,51009,31340,110.4972376
"1366","Lynchburg, VA","31340",36756,51,51031,31340,110.4972376
"1367","Lynchburg, VA","31340",36756,51,51011,31340,110.4972376
"1368","Lynchburg, VA","31340",36756,51,51515,31340,110.4972376
"1369","Macon, GA","31420",38164,13,13289,31420,113.8952164
"1370","Macon, GA","31420",38164,13,13207,31420,113.8952164
"1371","Macon, GA","31420",38164,13,13169,31420,113.8952164
"1372","Macon, GA","31420",38164,13,13079,31420,113.8952164
"1373","Macon, GA","31420",38164,13,13021,31420,113.8952164
"1374","Madera, CA","31460",31423,6,6039,31460,103.3057851
"1375","Madison, WI","31540",47021,55,55045,31540,102.3541453
"1376","Madison, WI","31540",47021,55,55021,31540,102.3541453
"1377","Madison, WI","31540",47021,55,55025,31540,102.3541453
"1378","Madison, WI","31540",47021,55,55049,31540,102.3541453
"1379","Maine (Nonmetropolitan Portion)","23999",36214,23,23021,NA,105.4852321
"1380","Maine (Nonmetropolitan Portion)","23999",36214,23,23007,NA,105.4852321
"1381","Maine (Nonmetropolitan Portion)","23999",36214,23,23025,NA,105.4852321
"1382","Maine (Nonmetropolitan Portion)","23999",36214,23,23027,NA,105.4852321
"1383","Maine (Nonmetropolitan Portion)","23999",36214,23,23015,NA,105.4852321
"1384","Maine (Nonmetropolitan Portion)","23999",36214,23,23017,NA,105.4852321
"1385","Maine (Nonmetropolitan Portion)","23999",36214,23,23009,NA,105.4852321
"1386","Maine (Nonmetropolitan Portion)","23999",36214,23,23013,NA,105.4852321
"1387","Maine (Nonmetropolitan Portion)","23999",36214,23,23003,NA,105.4852321
"1388","Maine (Nonmetropolitan Portion)","23999",36214,23,23011,12300,105.4852321
"1389","Maine (Nonmetropolitan Portion)","23999",36214,23,23029,NA,105.4852321
"1390","Manchester-Nashua, NH","31700",47118,33,33011,31700,92.33610342
"1391","Manhattan, KS","31740",38333,20,20149,31740,107.7586207
"1392","Manhattan, KS","31740",38333,20,20161,31740,107.7586207
"1393","Mankato-North Mankato, MN","31860",42640,27,27013,31860,114.1552511
"1394","Mankato-North Mankato, MN","31860",42640,27,27103,31860,114.1552511
"1395","Mansfield, OH","31900",36108,39,39139,31900,113.6363636
"1396","Maryland (Nonmetropolitan Portion)","24999",48164,24,24041,20660,109.8901099
"1397","Maryland (Nonmetropolitan Portion)","24999",48164,24,24019,15700,109.8901099
"1398","Maryland (Nonmetropolitan Portion)","24999",48164,24,24011,NA,109.8901099
"1399","Maryland (Nonmetropolitan Portion)","24999",48164,24,24023,NA,109.8901099
"1400","Maryland (Nonmetropolitan Portion)","24999",48164,24,24029,NA,109.8901099
"1401","Massachusetts (Nonmetropolitan Portion)","25999",49770,25,25007,47240,100.6036217
"1402","Massachusetts (Nonmetropolitan Portion)","25999",49770,25,25019,NA,100.6036217
"1403","Massachusetts (Nonmetropolitan Portion)","25999",49770,25,25011,24640,100.6036217
"1404","McAllen-Edinburg-Mission, TX","32580",25521,48,48215,32580,117.0960187
"1405","Medford, OR","32780",35285,41,41029,32780,101.6260163
"1406","Memphis, TN-MS-AR","32820",41989,28,28093,32820,108.577633
"1407","Memphis, TN-MS-AR","32820",41989,28,28143,32820,108.577633
"1408","Memphis, TN-MS-AR","32820",41989,47,47157,32820,108.577633
"1409","Memphis, TN-MS-AR","32820",41989,28,28009,32820,108.577633
"1410","Memphis, TN-MS-AR","32820",41989,47,47047,32820,108.577633
"1411","Memphis, TN-MS-AR","32820",41989,28,28137,32820,108.577633
"1412","Memphis, TN-MS-AR","32820",41989,28,28033,32820,108.577633
"1413","Memphis, TN-MS-AR","32820",41989,47,47167,32820,108.577633
"1414","Memphis, TN-MS-AR","32820",41989,5,5035,32820,108.577633
"1415","Merced, CA","32900",32635,6,6047,32900,104.3841336
"1416","Miami-Fort Lauderdale-West Palm Beach, FL","33100",41916,12,12099,33100,95.05703422
"1417","Miami-Fort Lauderdale-West Palm Beach, FL","33100",41916,12,12086,33100,95.05703422
"1418","Miami-Fort Lauderdale-West Palm Beach, FL","33100",41916,12,12011,33100,95.05703422
"1419","Michigan (Nonmetropolitan Portion)","26999",36148,26,26031,NA,115.4734411
"1420","Michigan (Nonmetropolitan Portion)","26999",36148,26,26157,NA,115.4734411
"1421","Michigan (Nonmetropolitan Portion)","26999",36148,26,26059,25880,115.4734411
